Date,Close,Volume
1999-05-21,3.2140629291534424,160112000
1999-05-24,2.9375,285076000
1999-05-25,2.789062976837158,310204000
1999-05-26,3.023437976837158,423172000
1999-05-27,2.864063024520874,271468000
1999-05-28,2.96875,193604000
1999-06-01,2.645313024520874,401528000
1999-06-02,2.8031249046325684,738128000
1999-06-03,2.62656307220459,346232000
1999-06-04,2.710937976837158,389836000
1999-06-07,2.934375047683716,338028000
1999-06-08,2.789062976837158,276888000
1999-06-09,2.8499999046325684,178084000
1999-06-10,2.898437976837158,254212000
1999-06-11,2.645313024520874,277732000
1999-06-14,2.299999952316284,415292000
1999-06-15,2.4124999046325684,366188000
1999-06-16,2.7921879291534424,434144000
1999-06-17,2.8234379291534424,380828000
1999-06-18,2.78281307220459,159440000
1999-06-21,3.0875000953674316,324544000
1999-06-22,2.9375,334588000
1999-06-23,2.9437499046325684,328596000
1999-06-24,2.840625047683716,167104000
1999-06-25,2.754688024520874,195036000
1999-06-28,2.76718807220459,337436000
1999-06-29,2.9015629291534424,312960000
1999-06-30,3.128124952316284,338124000
1999-07-01,3.059375047683716,287656000
1999-07-02,3.101562976837158,144168000
1999-07-06,3.171875,297724000
1999-07-07,3.046875,199760000
1999-07-08,3.1343750953674316,212488000
1999-07-09,3.137500047683716,111636000
1999-07-12,2.934375047683716,213064000
1999-07-13,3.153125047683716,409064000
1999-07-14,3.375,388072000
1999-07-15,3.489063024520874,455260000
1999-07-16,3.440624952316284,205948000
1999-07-19,3.2921879291534424,188768000
1999-07-20,3.003124952316284,344436000
1999-07-21,3.1359379291534424,342688000
1999-07-22,2.6703128814697266,1150944000
1999-07-23,2.864063024520874,601612000
1999-07-26,2.648437976837158,612552000
1999-07-27,2.5250000953674316,475396000
1999-07-28,2.643749952316284,515672000
1999-07-29,2.539062976837158,374960000
1999-07-30,2.50156307220459,241140000
1999-08-02,2.3499999046325684,339356000
1999-08-03,2.371875047683716,582780000
1999-08-04,2.210937976837158,448228000
1999-08-05,2.4312500953674316,750340000
1999-08-06,2.239063024520874,424376000
1999-08-09,2.137500047683716,260828000
1999-08-10,2.2750000953674316,463900000
1999-08-11,2.273437976837158,513100000
1999-08-12,2.293750047683716,262816000
1999-08-13,2.4359378814697266,215696000
1999-08-16,2.457813024520874,255064000
1999-08-17,2.731250047683716,473376000
1999-08-18,2.828125,568308000
1999-08-19,2.653125047683716,365700000
1999-08-20,2.835937976837158,285624000
1999-08-23,2.9593749046325684,384120000
1999-08-24,3.00156307220459,500200000
1999-08-25,3.3218750953674316,418828000
1999-08-26,3.2140629291534424,384884000
1999-08-27,3.2125000953674316,258456000
1999-08-30,2.981250047683716,369888000
1999-08-31,3.109375,655848000
1999-09-01,2.976562976837158,439232000
1999-09-02,3.003124952316284,336774000
1999-09-03,3.121875047683716,328718000
1999-09-07,3.1468749046325684,180174000
1999-09-08,3.0718750953674316,139520000
1999-09-09,3.1812500953674316,183664000
1999-09-10,3.325000047683716,248418000
1999-09-13,3.1656250953674316,154952000
1999-09-14,3.299999952316284,175656000
1999-09-15,3.278125047683716,156346000
1999-09-16,3.262500047683716,141178000
1999-09-17,3.190624952316284,144790000
1999-09-20,3.137500047683716,119142000
1999-09-21,3.112499952316284,164650000
1999-09-22,3.299999952316284,200750000
1999-09-23,3.112499952316284,287472000
1999-09-24,3.25,219450000
1999-09-27,3.128124952316284,287662000
1999-09-28,3.293750047683716,315376000
1999-09-29,4.037499904632568,1587488000
1999-09-30,3.996875047683716,620924000
1999-10-01,3.862499952316284,208606000
1999-10-04,3.8531250953674316,195148000
1999-10-05,3.921875,328402000
1999-10-06,4.121874809265137,310644000
1999-10-07,4.365624904632568,492188000
1999-10-08,4.462500095367432,229174000
1999-10-11,4.418749809265137,133848000
1999-10-12,4.246874809265137,144628000
1999-10-13,3.996875047683716,231236000
1999-10-14,3.9796879291534424,254260000
1999-10-15,3.753124952316284,243738000
1999-10-18,3.703125,215876000
1999-10-19,3.831249952316284,155600000
1999-10-20,4.025000095367432,154710000
1999-10-21,4.037499904632568,179220000
1999-10-22,3.9312500953674316,146096000
1999-10-25,4.137499809265137,143618000
1999-10-26,4.0625,154230000
1999-10-27,3.796875,256704000
1999-10-28,3.549999952316284,714528000
1999-10-29,3.53125,193776000
1999-11-01,3.456249952316284,256482000
1999-11-02,3.3218750953674316,264864000
1999-11-03,3.2906250953674316,215442000
1999-11-04,3.153125047683716,335184000
1999-11-05,3.246875047683716,221828000
1999-11-08,3.9000000953674316,646788000
1999-11-09,3.5406250953674316,529542000
1999-11-10,3.5999999046325684,230134000
1999-11-11,3.6500000953674316,185878000
1999-11-12,3.746875047683716,206392000
1999-11-15,3.674999952316284,128744000
1999-11-16,3.9468750953674316,304774000
1999-11-17,3.825000047683716,133148000
1999-11-18,3.8968749046325684,116208000
1999-11-19,3.8968749046325684,115212000
1999-11-22,4.025000095367432,214168000
1999-11-23,4.087500095367432,366650000
1999-11-24,4.362500190734863,289662000
1999-11-26,4.65625,229920000
1999-11-29,4.521874904632568,361074000
1999-11-30,4.253125190734863,269310000
1999-12-01,4.25,213272000
1999-12-02,4.453125,190774000
1999-12-03,4.328125,223024000
1999-12-06,4.387499809265137,183984000
1999-12-07,4.303124904632568,134542000
1999-12-08,4.428124904632568,257344000
1999-12-09,5.181250095367432,827292000
1999-12-10,5.334374904632568,298580000
1999-12-13,5.125,173074000
1999-12-14,4.78125,202158000
1999-12-15,4.824999809265137,202670000
1999-12-16,4.743750095367432,140088000
1999-12-17,4.703125,119118000
1999-12-20,4.849999904632568,211332000
1999-12-21,4.993750095367432,190190000
1999-12-22,4.884375095367432,118420000
1999-12-23,4.5,258292000
1999-12-27,4.056250095367432,330476000
1999-12-28,4.115624904632568,206086000
1999-12-29,4.175000190734863,118260000
1999-12-30,3.953125,185132000
1999-12-31,3.8062500953674316,145414000
2000-01-03,4.46875,322352000
2000-01-04,4.096875190734863,349748000
2000-01-05,3.487499952316284,769148000
2000-01-06,3.278125047683716,375040000
2000-01-07,3.4781250953674316,210108000
2000-01-10,3.4593749046325684,295158000
2000-01-11,3.3375000953674316,210654000
2000-01-12,3.1781249046325684,216090000
2000-01-13,3.296875,208962000
2000-01-14,3.2125000953674316,137072000
2000-01-18,3.206249952316284,107698000
2000-01-19,3.340625047683716,164910000
2000-01-20,3.237499952316284,119560000
2000-01-21,3.1031250953674316,229238000
2000-01-24,3.5062499046325684,583404000
2000-01-25,3.4625000953674316,188682000
2000-01-26,3.2406249046325684,131160000
2000-01-27,3.346874952316284,135680000
2000-01-28,3.0843749046325684,275558000
2000-01-31,3.2281250953674316,213958000
2000-02-01,3.371875047683716,268092000
2000-02-02,3.471874952316284,280518000
2000-02-03,4.209374904632568,875000000
2000-02-04,3.9281249046325684,220460000
2000-02-07,3.75,202580000
2000-02-08,4.15625,389456000
2000-02-09,4.012499809265137,191608000
2000-02-10,3.809375047683716,199592000
2000-02-11,3.809375047683716,166180000
2000-02-14,3.721874952316284,103394000
2000-02-15,3.690624952316284,128490000
2000-02-16,3.534374952316284,85204000
2000-02-17,3.450000047683716,122592000
2000-02-18,3.237499952316284,174528000
2000-02-22,3.1781249046325684,113716000
2000-02-23,3.5218749046325684,168824000
2000-02-24,3.421875,117386000
2000-02-25,3.456249952316284,97410000
2000-02-28,3.2874999046325684,101154000
2000-02-29,3.4437499046325684,142970000
2000-03-01,3.293750047683716,111534000
2000-03-02,3.128124952316284,159602000
2000-03-03,3.125,121190000
2000-03-06,3.1968750953674316,153316000
2000-03-07,3.174999952316284,83576000
2000-03-08,3.1812500953674316,118814000
2000-03-09,3.440624952316284,166250000
2000-03-10,3.34375,74270000
2000-03-13,3.265625,112686000
2000-03-14,3.28125,96106000
2000-03-15,3.1875,121654000
2000-03-16,3.3125,194062000
2000-03-17,3.2406249046325684,105970000
2000-03-20,3.2093749046325684,116270000
2000-03-21,3.6187500953674316,341658000
2000-03-22,3.534374952316284,231328000
2000-03-23,3.3843750953674316,108842000
2000-03-24,3.6343750953674316,194920000
2000-03-27,3.65625,94972000
2000-03-28,3.5062499046325684,103952000
2000-03-29,3.3125,117730000
2000-03-30,3.325000047683716,100680000
2000-03-31,3.3499999046325684,102310000
2000-04-03,3.1781249046325684,97308000
2000-04-04,3.1968750953674316,286360000
2000-04-05,3.109375,98000000
2000-04-06,3.2125000953674316,120654000
2000-04-07,3.378124952316284,121046000
2000-04-10,3.168750047683716,90472000
2000-04-11,3.168750047683716,94132000
2000-04-12,2.8187499046325684,173910000
2000-04-13,2.4000000953674316,213580000
2000-04-14,2.34375,401490000
2000-04-17,2.3531250953674316,243618000
2000-04-18,2.746875047683716,214700000
2000-04-19,2.671875,107476000
2000-04-20,2.6187500953674316,98506000
2000-04-24,2.4906249046325684,133866000
2000-04-25,2.621875047683716,143008000
2000-04-26,2.674999952316284,240128000
2000-04-27,2.643749952316284,225320000
2000-04-28,2.7593750953674316,136676000
2000-05-01,2.996875047683716,171570000
2000-05-02,2.8062500953674316,148558000
2000-05-03,2.706249952316284,108496000
2000-05-04,2.753124952316284,94504000
2000-05-05,2.924999952316284,81242000
2000-05-08,2.800781011581421,79000000
2000-05-09,2.8125,91036000
2000-05-10,2.6656250953674316,174230000
2000-05-11,2.7437500953674316,111616000
2000-05-12,2.6875,79392000
2000-05-15,2.8031249046325684,82508000
2000-05-16,2.953125,128644000
2000-05-17,3.049999952316284,139972000
2000-05-18,2.768749952316284,94540000
2000-05-19,2.6312499046325684,92218000
2000-05-22,2.59375,165456000
2000-05-23,2.3343749046325684,116744000
2000-05-24,2.4281249046325684,233332000
2000-05-25,2.2750000953674316,98390000
2000-05-26,2.325000047683716,72420000
2000-05-30,2.5875000953674316,112264000
2000-05-31,2.4156250953674316,137640000
2000-06-01,2.5093750953674316,152444000
2000-06-02,2.893749952316284,166450000
2000-06-05,2.7249999046325684,136264000
2000-06-06,2.528125047683716,97062000
2000-06-07,2.590625047683716,76824000
2000-06-08,2.59375,60806000
2000-06-09,2.609375,38446000
2000-06-12,2.421875,79720000
2000-06-13,2.450000047683716,95770000
2000-06-14,2.3218750953674316,100410000
2000-06-15,2.315624952316284,71094000
2000-06-16,2.299999952316284,61418000
2000-06-19,2.265625,103030000
2000-06-20,2.3062500953674316,123982000
2000-06-21,2.3031249046325684,71466000
2000-06-22,2.0999999046325684,210322000
2000-06-23,1.693750023841858,1036764000
2000-06-26,1.696874976158142,421528000
2000-06-27,1.8250000476837158,352764000
2000-06-28,1.8937499523162842,297486000
2000-06-29,1.8562500476837158,179730000
2000-06-30,1.8156249523162842,129038000
2000-07-03,1.850000023841858,35248000
2000-07-05,1.8250000476837158,84272000
2000-07-06,1.803125023841858,135342000
2000-07-07,1.806249976158142,77412000
2000-07-10,1.7531249523162842,84812000
2000-07-11,1.65625,197930000
2000-07-12,1.7531249523162842,225318000
2000-07-13,1.75,171950000
2000-07-14,2.1312499046325684,448722000
2000-07-17,2.0562500953674316,130600000
2000-07-18,2.0875000953674316,159168000
2000-07-19,2.043750047683716,94874000
2000-07-20,2.015625,138914000
2000-07-21,2.0562500953674316,94258000
2000-07-24,1.9375,115564000
2000-07-25,1.881250023841858,555050000
2000-07-26,1.803125023841858,310956000
2000-07-27,1.568750023841858,471586000
2000-07-28,1.5,248940000
2000-07-31,1.506250023841858,189576000
2000-08-01,1.5125000476837158,163128000
2000-08-02,1.540624976158142,99058000
2000-08-03,1.5750000476837158,102882000
2000-08-04,1.625,97422000
2000-08-07,1.6906249523162842,88062000
2000-08-08,1.646875023841858,101012000
2000-08-09,1.5437500476837158,177488000
2000-08-10,1.521875023841858,121460000
2000-08-11,1.6843750476837158,182324000
2000-08-14,1.743749976158142,124344000
2000-08-15,1.8781249523162842,169944000
2000-08-16,1.931249976158142,196664000
2000-08-17,1.912500023841858,99482000
2000-08-18,1.9500000476837158,147422000
2000-08-21,1.875,80750000
2000-08-22,1.8250000476837158,70164000
2000-08-23,1.9406249523162842,94426000
2000-08-24,1.96875,94380000
2000-08-25,1.9968750476837158,54172000
2000-08-28,1.9562499523162842,183570000
2000-08-29,1.9812500476837158,90422000
2000-08-30,2.1468749046325684,258392000
2000-08-31,2.075000047683716,92326000
2000-09-01,2.075000047683716,66942000
2000-09-05,2.284374952316284,203364000
2000-09-06,2.293750047683716,285264000
2000-09-07,2.174999952316284,148124000
2000-09-08,2.1468749046325684,101778000
2000-09-11,2.1187500953674316,108942000
2000-09-12,2.1343750953674316,76430000
2000-09-13,2.121875047683716,81700000
2000-09-14,2.2437500953674316,139270000
2000-09-15,2.1812500953674316,123604000
2000-09-18,2.140625,88904000
2000-09-19,2.0374999046325684,144616000
2000-09-20,1.875,194896000
2000-09-21,2.003124952316284,148512000
2000-09-22,2.0718750953674316,119924000
2000-09-25,2.018749952316284,109198000
2000-09-26,1.9874999523162842,85208000
2000-09-27,1.8937499523162842,200618000
2000-09-28,2.0,117158000
2000-09-29,1.921875,130342000
2000-10-02,1.7937500476837158,109554000
2000-10-03,1.7531249523162842,107598000
2000-10-04,1.7999999523162842,156822000
2000-10-05,1.678125023841858,139326000
2000-10-06,1.578125,177422000
2000-10-09,1.5031249523162842,254550000
2000-10-10,1.521875023841858,145310000
2000-10-11,1.390625,157794000
2000-10-12,1.256250023841858,160652000
2000-10-13,1.421875,152668000
2000-10-16,1.2156250476837158,142954000
2000-10-17,1.0968749523162842,302810000
2000-10-18,1.256250023841858,375774000
2000-10-19,1.3875000476837158,217498000
2000-10-20,1.540624976158142,232438000
2000-10-23,1.5,203992000
2000-10-24,1.478124976158142,273532000
2000-10-25,1.59375,571458000
2000-10-26,1.84375,356510000
2000-10-27,1.78125,247414000
2000-10-30,1.6437499523162842,250204000
2000-10-31,1.8312499523162842,198390000
2000-11-01,1.868749976158142,221984000
2000-11-02,1.9874999523162842,139794000
2000-11-03,1.8781249523162842,119248000
2000-11-06,1.828125,128892000
2000-11-07,1.8468749523162842,109906000
2000-11-08,1.693750023841858,116706000
2000-11-09,1.5625,143392000
2000-11-10,1.5031249523162842,105112000
2000-11-13,1.390625,167550000
2000-11-14,1.446874976158142,156758000
2000-11-15,1.475000023841858,105264000
2000-11-16,1.390625,82696000
2000-11-17,1.3718750476837158,99920000
2000-11-20,1.290624976158142,128766000
2000-11-21,1.212499976158142,123950000
2000-11-22,1.259374976158142,237542000
2000-11-24,1.446874976158142,152786000
2000-11-27,1.399999976158142,128228000
2000-11-28,1.2515629529953003,226550000
2000-11-29,1.3468749523162842,229264000
2000-11-30,1.234375,262470000
2000-12-01,1.2312500476837158,155148000
2000-12-04,1.328125,165110000
2000-12-05,1.2687499523162842,199398000
2000-12-06,1.181249976158142,176516000
2000-12-07,1.068750023841858,212950000
2000-12-08,1.171875,259396000
2000-12-11,1.265625,218084000
2000-12-12,1.2937500476837158,146136000
2000-12-13,1.1875,125636000
2000-12-14,1.134374976158142,140416000
2000-12-15,1.1437499523162842,174274000
2000-12-18,0.9937499761581421,320704000
2000-12-19,0.9125000238418579,264370000
2000-12-20,0.8343750238418579,441014000
2000-12-21,0.7593749761581421,177028000
2000-12-22,0.778124988079071,187740000
2000-12-26,0.846875011920929,180256000
2000-12-27,0.84375,131976000
2000-12-28,0.8687499761581421,169112000
2000-12-29,0.778124988079071,196994000
2001-01-02,0.6937500238418579,184070000
2001-01-03,0.878125011920929,293608000
2001-01-04,0.7749999761581421,212410000
2001-01-05,0.7281249761581421,175976000
2001-01-08,0.746874988079071,208894000
2001-01-09,0.8187500238418579,469104000
2001-01-10,0.824999988079071,220050000
2001-01-11,0.8500000238418579,255132000
2001-01-12,0.8843749761581421,168684000
2001-01-16,0.903124988079071,120340000
2001-01-17,0.918749988079071,183320000
2001-01-18,0.9750000238418579,82316000
2001-01-19,0.996874988079071,123550000
2001-01-22,0.925000011920929,87972000
2001-01-23,0.947655975818634,94886000
2001-01-24,1.09375,276962000
2001-01-25,0.949999988079071,141328000
2001-01-26,0.9750000238418579,101892000
2001-01-29,1.006250023841858,154260000
2001-01-30,0.9468749761581421,245466000
2001-01-31,0.8656250238418579,409516000
2001-02-01,0.8125,189374000
2001-02-02,0.71875,242022000
2001-02-05,0.721875011920929,183796000
2001-02-06,0.7906249761581421,381518000
2001-02-07,0.75,151358000
2001-02-08,0.71875,105904000
2001-02-09,0.668749988079071,149080000
2001-02-12,0.7250000238418579,105906000
2001-02-13,0.6875,95908000
2001-02-14,0.721875011920929,162468000
2001-02-15,0.7250000238418579,327690000
2001-02-16,0.684374988079071,129812000
2001-02-20,0.625,131782000
2001-02-21,0.596875011920929,151052000
2001-02-22,0.596875011920929,164984000
2001-02-23,0.590624988079071,102998000
2001-02-26,0.596875011920929,124582000
2001-02-27,0.5874999761581421,154652000
2001-02-28,0.5093749761581421,292596000
2001-03-01,0.5218750238418579,219934000
2001-03-02,0.5,150912000
2001-03-05,0.6312500238418579,470014000
2001-03-06,0.59375,463830000
2001-03-07,0.612500011920929,212882000
2001-03-08,0.5843750238418579,99152000
2001-03-09,0.612500011920929,177134000
2001-03-12,0.53125,114330000
2001-03-13,0.550000011920929,66614000
2001-03-14,0.53125,62488000
2001-03-15,0.543749988079071,116498000
2001-03-16,0.550000011920929,139684000
2001-03-19,0.5249999761581421,135490000
2001-03-20,0.512499988079071,125894000
2001-03-21,0.5,110132000
2001-03-22,0.5093749761581421,131892000
2001-03-23,0.5093749761581421,75088000
2001-03-26,0.546999990940094,137012000
2001-03-27,0.5820000171661377,112064000
2001-03-28,0.5400000214576721,67738000
2001-03-29,0.5,92768000
2001-03-30,0.5115000009536743,71168000
2001-04-02,0.45500001311302185,176078000
2001-04-03,0.43149998784065247,97314000
2001-04-04,0.41999998688697815,114162000
2001-04-05,0.4560000002384186,108484000
2001-04-06,0.41850000619888306,105622000
2001-04-09,0.5590000152587891,468114000
2001-04-10,0.6004999876022339,377208000
2001-04-11,0.6660000085830688,268436000
2001-04-12,0.7335000038146973,230600000
2001-04-16,0.7014999985694885,126202000
2001-04-17,0.7369999885559082,101470000
2001-04-18,0.8270000219345093,391100000
2001-04-19,0.7994999885559082,174852000
2001-04-20,0.7889999747276306,170442000
2001-04-23,0.8100000023841858,233792000
2001-04-24,0.7839999794960022,141652000
2001-04-25,0.8044999837875366,186342000
2001-04-26,0.7714999914169312,119212000
2001-04-27,0.7634999752044678,88920000
2001-04-30,0.7889999747276306,115606000
2001-05-01,0.8445000052452087,102158000
2001-05-02,0.8554999828338623,149944000
2001-05-03,0.8374999761581421,100200000
2001-05-04,0.878000020980835,131690000
2001-05-07,0.8460000157356262,101674000
2001-05-08,0.8090000152587891,143830000
2001-05-09,0.7505000233650208,93420000
2001-05-10,0.7310000061988831,100252000
2001-05-11,0.734000027179718,69738000
2001-05-14,0.6664999723434448,123884000
2001-05-15,0.6769999861717224,122624000
2001-05-16,0.7064999938011169,145580000
2001-05-17,0.7390000224113464,135108000
2001-05-18,0.7360000014305115,101436000
2001-05-21,0.8190000057220459,144648000
2001-05-22,0.8125,146180000
2001-05-23,0.7799999713897705,178530000
2001-05-24,0.8374999761581421,106698000
2001-05-25,0.8544999957084656,138574000
2001-05-29,0.8610000014305115,187898000
2001-05-30,0.7829999923706055,177028000
2001-05-31,0.8345000147819519,192640000
2001-06-01,0.8475000262260437,129372000
2001-06-04,0.8454999923706055,122820000
2001-06-05,0.8220000267028809,255162000
2001-06-06,0.7994999885559082,194722000
2001-06-07,0.8065000176429749,68904000
2001-06-08,0.7850000262260437,50166000
2001-06-11,0.7429999709129333,99420000
2001-06-12,0.7319999933242798,86674000
2001-06-13,0.7059999704360962,75688000
2001-06-14,0.6644999980926514,101766000
2001-06-15,0.6244999766349792,153432000
2001-06-18,0.5914999842643738,114342000
2001-06-19,0.5680000185966492,122190000
2001-06-20,0.6265000104904175,213046000
2001-06-21,0.6539999842643738,195548000
2001-06-22,0.6200000047683716,126334000
2001-06-25,0.640500009059906,138940000
2001-06-26,0.6625000238418579,132790000
2001-06-27,0.7020000219345093,152488000
2001-06-28,0.7179999947547913,110334000
2001-06-29,0.7074999809265137,89780000
2001-07-02,0.7264999747276306,126690000
2001-07-03,0.7064999938011169,54022000
2001-07-05,0.7634999752044678,241664000
2001-07-06,0.7634999752044678,181824000
2001-07-09,0.7904999852180481,160020000
2001-07-10,0.7804999947547913,172854000
2001-07-11,0.7670000195503235,116436000
2001-07-12,0.8245000243186951,119530000
2001-07-13,0.8489999771118164,136966000
2001-07-16,0.8004999756813049,146316000
2001-07-17,0.8174999952316284,74124000
2001-07-18,0.7979999780654907,73462000
2001-07-19,0.8245000243186951,104256000
2001-07-20,0.8489999771118164,74714000
2001-07-23,0.8015000224113464,173278000
2001-07-24,0.6029999852180481,651458000
2001-07-25,0.5755000114440918,251194000
2001-07-26,0.6165000200271606,210050000
2001-07-27,0.612500011920929,181518000
2001-07-30,0.6274999976158142,103620000
2001-07-31,0.6244999766349792,87578000
2001-08-01,0.625,110212000
2001-08-02,0.609499990940094,77450000
2001-08-03,0.6075000166893005,61698000
2001-08-06,0.5950000286102295,53236000
2001-08-07,0.5799999833106995,51204000
2001-08-08,0.5554999709129333,67468000
2001-08-09,0.5230000019073486,120980000
2001-08-10,0.4975000023841858,183746000
2001-08-13,0.5059999823570251,96630000
2001-08-14,0.5264999866485596,96142000
2001-08-15,0.5040000081062317,67170000
2001-08-16,0.49050000309944153,124542000
2001-08-17,0.49950000643730164,107212000
2001-08-20,0.5199999809265137,72280000
2001-08-21,0.4945000112056732,102766000
2001-08-22,0.5099999904632568,82524000
2001-08-23,0.4814999997615814,80014000
2001-08-24,0.5115000009536743,75598000
2001-08-27,0.5065000057220459,52360000
2001-08-28,0.4984999895095825,64582000
2001-08-29,0.4595000147819519,76072000
2001-08-30,0.4345000088214874,117028000
2001-08-31,0.44699999690055847,72832000
2001-09-04,0.429500013589859,97154000
2001-09-05,0.3824999928474426,421468000
2001-09-06,0.4074999988079071,142632000
2001-09-07,0.4255000054836273,142442000
2001-09-10,0.43149998784065247,116672000
2001-09-17,0.37450000643730164,211470000
2001-09-18,0.3644999861717224,125418000
2001-09-19,0.36550000309944153,188730000
2001-09-20,0.37400001287460327,172618000
2001-09-21,0.37400001287460327,257322000
2001-09-24,0.37299999594688416,102054000
2001-09-25,0.3544999957084656,97262000
2001-09-26,0.3174999952316284,156782000
2001-09-27,0.3100000023841858,165500000
2001-09-28,0.2985000014305115,139344000
2001-10-01,0.3005000054836273,159888000
2001-10-02,0.30399999022483826,113554000
2001-10-03,0.33799999952316284,106470000
2001-10-04,0.35199999809265137,124344000
2001-10-05,0.36000001430511475,118018000
2001-10-08,0.35600000619888306,78688000
2001-10-09,0.34549999237060547,55336000
2001-10-10,0.3630000054836273,61660000
2001-10-11,0.39250001311302185,133306000
2001-10-12,0.4034999907016754,72592000
2001-10-15,0.4440000057220459,172036000
2001-10-16,0.4779999852180481,165992000
2001-10-17,0.44600000977516174,178890000
2001-10-18,0.4235000014305115,87066000
2001-10-19,0.40049999952316284,140146000
2001-10-22,0.43849998712539673,84620000
2001-10-23,0.47749999165534973,244528000
2001-10-24,0.38199999928474426,533848000
2001-10-25,0.38850000500679016,185356000
2001-10-26,0.3779999911785126,122142000
2001-10-29,0.35249999165534973,103236000
2001-10-30,0.32100000977516174,201110000
2001-10-31,0.3490000069141388,154830000
2001-11-01,0.3474999964237213,101070000
2001-11-02,0.33550000190734863,73942000
2001-11-05,0.34950000047683716,125756000
2001-11-06,0.35249999165534973,112156000
2001-11-07,0.3714999854564667,194312000
2001-11-08,0.34850001335144043,189794000
2001-11-09,0.35600000619888306,88008000
2001-11-12,0.35249999165534973,76546000
2001-11-13,0.3644999861717224,122726000
2001-11-14,0.47450000047683716,590596000
2001-11-15,0.45249998569488525,418964000
2001-11-16,0.44749999046325684,261240000
2001-11-19,0.4595000147819519,200228000
2001-11-20,0.4300000071525574,149040000
2001-11-21,0.4399999976158142,179932000
2001-11-23,0.45399999618530273,81456000
2001-11-26,0.6104999780654907,1013784000
2001-11-27,0.5740000009536743,686176000
2001-11-28,0.5795000195503235,970324000
2001-11-29,0.5575000047683716,405480000
2001-11-30,0.5659999847412109,177776000
2001-12-03,0.5245000123977661,190518000
